Accelerometer X,Accelerometer Y,Accelerometer Z,Time(s)
-0.359,0.543,-0.793,66.44
-0.355,0.539,-0.797,66.451
-0.348,0.539,-0.797,66.462
-0.352,0.543,-0.801,66.473
-0.359,0.543,-0.801,66.484
-0.348,0.539,-0.805,66.495
-0.348,0.539,-0.801,66.506
-0.336,0.543,-0.801,66.517
-0.328,0.547,-0.797,66.528
-0.324,0.547,-0.793,66.539
-0.328,0.543,-0.789,66.55
-0.34,0.543,-0.793,66.561
-0.352,0.543,-0.793,66.572
-0.363,0.543,-0.797,66.583
-0.371,0.547,-0.793,66.594
-0.375,0.543,-0.789,66.605
-0.367,0.539,-0.785,66.616
-0.363,0.539,-0.777,66.627
-0.363,0.543,-0.781,66.638
-0.363,0.547,-0.781,66.649
-0.355,0.547,-0.777,66.66
-0.359,0.547,-0.777,66.671
-0.359,0.543,-0.781,66.682
-0.363,0.543,-0.789,66.693
-0.367,0.543,-0.797,66.704
-0.363,0.539,-0.793,66.715
-0.352,0.547,-0.781,66.726
-0.352,0.551,-0.785,66.737
-0.352,0.551,-0.789,66.748
-0.359,0.551,-0.785,66.759
-0.363,0.555,-0.789,66.77
-0.371,0.551,-0.789,66.781
-0.371,0.551,-0.785,66.792
-0.375,0.551,-0.785,66.803
-0.367,0.547,-0.793,66.814
-0.359,0.555,-0.793,66.825
-0.352,0.566,-0.793,66.836
-0.348,0.551,-0.781,66.847
-0.332,0.543,-0.789,66.858
-0.336,0.547,-0.793,66.869
-0.344,0.551,-0.789,66.88
-0.355,0.551,-0.789,66.891
-0.359,0.543,-0.797,66.902
-0.367,0.547,-0.793,66.913
-0.371,0.547,-0.793,66.924
-0.375,0.547,-0.793,66.935
-0.371,0.543,-0.797,66.946
-0.359,0.539,-0.789,66.957
-0.352,0.547,-0.785,66.968
-0.359,0.551,-0.785,66.979
-0.363,0.543,-0.785,66.99
-0.363,0.543,-0.785,67.001
-0.363,0.547,-0.785,67.012
-0.355,0.539,-0.793,67.023
-0.352,0.543,-0.789,67.034
-0.348,0.547,-0.785,67.045
-0.348,0.551,-0.785,67.056
-0.352,0.551,-0.789,67.067
-0.355,0.547,-0.789,67.078
-0.352,0.551,-0.789,67.089
-0.348,0.551,-0.793,67.1
-0.348,0.547,-0.793,67.111
-0.348,0.551,-0.793,67.122
-0.363,0.551,-0.793,67.133
-0.352,0.551,-0.797,67.144
-0.348,0.543,-0.797,67.155
-0.344,0.547,-0.793,67.166
-0.344,0.547,-0.793,67.177
-0.348,0.551,-0.793,67.188
-0.355,0.543,-0.793,67.199
-0.359,0.547,-0.793,67.21
-0.363,0.547,-0.797,67.221
-0.355,0.543,-0.797,67.232
-0.355,0.547,-0.789,67.243
-0.355,0.543,-0.785,67.254
-0.355,0.539,-0.793,67.265
-0.355,0.539,-0.789,67.276
-0.359,0.539,-0.797,67.287
-0.355,0.543,-0.789,67.298
-0.355,0.547,-0.793,67.309
-0.359,0.547,-0.793,67.32
-0.348,0.555,-0.781,67.331
-0.348,0.543,-0.781,67.342
-0.355,0.551,-0.793,67.353
-0.367,0.547,-0.793,67.364
-0.367,0.551,-0.789,67.375
-0.355,0.551,-0.785,67.386
-0.355,0.547,-0.789,67.397
-0.363,0.547,-0.793,67.408
-0.371,0.543,-0.789,67.419
-0.371,0.547,-0.797,67.43
-0.355,0.551,-0.797,67.441
-0.352,0.559,-0.797,67.452
-0.344,0.551,-0.797,67.463
-0.34,0.543,-0.797,67.474
-0.34,0.543,-0.801,67.485
-0.34,0.547,-0.801,67.496
-0.344,0.547,-0.797,67.507
-0.352,0.551,-0.793,67.518
-0.359,0.551,-0.793,67.529
-0.363,0.547,-0.793,67.54
-0.371,0.547,-0.789,67.551
-0.371,0.551,-0.793,67.562
-0.359,0.543,-0.793,67.573
-0.355,0.543,-0.793,67.584
-0.355,0.547,-0.789,67.595
-0.363,0.547,-0.789,67.606
-0.367,0.547,-0.793,67.617
-0.355,0.547,-0.793,67.628
-0.348,0.547,-0.793,67.639
-0.344,0.551,-0.789,67.65
-0.344,0.551,-0.781,67.661
-0.352,0.559,-0.789,67.672
-0.355,0.551,-0.793,67.683
-0.352,0.547,-0.793,67.694
-0.348,0.543,-0.793,67.705
-0.348,0.543,-0.797,67.716
-0.348,0.543,-0.793,67.727
-0.355,0.543,-0.789,67.738
-0.355,0.543,-0.789,67.749
-0.352,0.543,-0.797,67.76
-0.355,0.547,-0.793,67.771
-0.355,0.547,-0.797,67.782
-0.348,0.543,-0.801,67.793
-0.352,0.547,-0.801,67.804
-0.359,0.551,-0.797,67.815
-0.355,0.559,-0.797,67.826
-0.352,0.547,-0.797,67.837
-0.348,0.547,-0.801,67.848
-0.352,0.547,-0.801,67.859
-0.352,0.543,-0.793,67.87
-0.355,0.543,-0.789,67.881
-0.367,0.547,-0.785,67.892
-0.355,0.543,-0.789,67.903
-0.344,0.543,-0.793,67.914
-0.352,0.539,-0.797,67.925
-0.352,0.539,-0.801,67.936
-0.355,0.539,-0.797,67.947
-0.355,0.539,-0.789,67.958
-0.355,0.555,-0.785,67.969
-0.367,0.551,-0.785,67.98
-0.371,0.551,-0.789,67.991
-0.359,0.551,-0.785,68.002
-0.352,0.543,-0.785,68.013
-0.359,0.543,-0.793,68.024
-0.355,0.551,-0.797,68.035
-0.352,0.543,-0.797,68.046
-0.344,0.547,-0.797,68.057
-0.344,0.551,-0.797,68.068
-0.344,0.547,-0.793,68.079
-0.344,0.547,-0.789,68.09
-0.34,0.547,-0.789,68.101
-0.34,0.547,-0.793,68.112
-0.34,0.547,-0.789,68.123
-0.348,0.547,-0.789,68.134
-0.359,0.547,-0.793,68.145
-0.367,0.543,-0.793,68.156
-0.367,0.543,-0.793,68.167
-0.367,0.539,-0.785,68.178
-0.363,0.539,-0.789,68.189
-0.355,0.543,-0.789,68.2
-0.355,0.543,-0.793,68.211
-0.359,0.547,-0.793,68.222
-0.363,0.551,-0.793,68.233
-0.363,0.555,-0.789,68.244
-0.355,0.555,-0.781,68.255
-0.352,0.555,-0.785,68.266
-0.355,0.551,-0.785,68.277
-0.352,0.543,-0.789,68.288
-0.355,0.543,-0.789,68.299
-0.359,0.543,-0.789,68.31
-0.355,0.551,-0.797,68.321
-0.355,0.539,-0.793,68.332
-0.355,0.543,-0.789,68.343
-0.355,0.547,-0.789,68.354
-0.359,0.547,-0.793,68.365
-0.359,0.551,-0.793,68.376
-0.352,0.551,-0.793,68.387
-0.348,0.551,-0.793,68.398
-0.348,0.547,-0.793,68.409
-0.352,0.547,-0.789,68.42
-0.348,0.547,-0.793,68.431
-0.355,0.551,-0.789,68.442
-0.359,0.551,-0.797,68.453
-0.355,0.543,-0.797,68.464
-0.348,0.543,-0.797,68.475
-0.352,0.543,-0.793,68.486
-0.355,0.543,-0.793,68.497
-0.359,0.543,-0.793,68.508
-0.359,0.543,-0.793,68.519
-0.371,0.547,-0.793,68.53
-0.363,0.547,-0.789,68.541
-0.363,0.543,-0.793,68.552
-0.363,0.551,-0.793,68.563
-0.355,0.543,-0.793,68.574
-0.344,0.539,-0.785,68.585
-0.34,0.543,-0.781,68.596
-0.348,0.547,-0.789,68.607
-0.359,0.551,-0.797,68.618
-0.355,0.547,-0.793,68.629
-0.348,0.551,-0.789,68.64
-0.359,0.555,-0.793,68.651
-0.371,0.547,-0.793,68.662
-0.375,0.547,-0.797,68.673
-0.363,0.543,-0.797,68.684
-0.352,0.543,-0.793,68.695
-0.348,0.551,-0.789,68.706
-0.34,0.547,-0.789,68.717
-0.336,0.547,-0.797,68.728
-0.336,0.547,-0.797,68.739
-0.34,0.551,-0.797,68.75
-0.348,0.547,-0.797,68.761
-0.355,0.547,-0.789,68.772
-0.363,0.551,-0.789,68.783
-0.367,0.551,-0.789,68.794
-0.363,0.551,-0.789,68.805
-0.363,0.555,-0.793,68.816
-0.359,0.551,-0.785,68.827
-0.355,0.551,-0.797,68.838
-0.355,0.551,-0.793,68.849
-0.359,0.543,-0.789,68.86
-0.355,0.543,-0.793,68.871
-0.352,0.543,-0.789,68.882
-0.344,0.551,-0.793,68.893
-0.344,0.547,-0.793,68.904
-0.348,0.547,-0.793,68.915
-0.359,0.555,-0.793,68.926
-0.359,0.555,-0.793,68.937
-0.359,0.555,-0.785,68.948
-0.359,0.555,-0.789,68.959
-0.355,0.547,-0.793,68.97
-0.348,0.547,-0.789,68.981
-0.348,0.547,-0.789,68.992
-0.348,0.547,-0.789,69.003
-0.352,0.551,-0.789,69.014
-0.359,0.547,-0.793,69.025
-0.359,0.547,-0.789,69.036
-0.352,0.543,-0.789,69.047
-0.352,0.543,-0.789,69.058
-0.355,0.543,-0.789,69.069
-0.355,0.547,-0.789,69.08
-0.352,0.543,-0.797,69.091
-0.352,0.551,-0.797,69.102
-0.355,0.551,-0.793,69.113
-0.355,0.551,-0.793,69.124
-0.348,0.547,-0.793,69.135
-0.352,0.547,-0.793,69.146
-0.359,0.543,-0.793,69.157
-0.355,0.547,-0.801,69.168
-0.352,0.551,-0.793,69.179
-0.355,0.551,-0.797,69.19
-0.355,0.551,-0.793,69.201
-0.352,0.547,-0.789,69.212
-0.344,0.547,-0.777,69.223
-0.348,0.551,-0.781,69.234
-0.359,0.551,-0.793,69.245
-0.363,0.551,-0.789,69.256
-0.352,0.551,-0.785,69.267
-0.363,0.551,-0.785,69.278
-0.367,0.547,-0.789,69.289
-0.371,0.547,-0.797,69.3
-0.363,0.551,-0.797,69.311
-0.352,0.551,-0.793,69.322
-0.348,0.551,-0.793,69.333
-0.34,0.547,-0.793,69.344
-0.344,0.551,-0.801,69.355
-0.34,0.551,-0.797,69.366
-0.34,0.547,-0.801,69.377
-0.344,0.551,-0.793,69.388
-0.348,0.551,-0.789,69.399
-0.363,0.547,-0.789,69.41
-0.371,0.543,-0.789,69.421
-0.371,0.543,-0.789,69.432
-0.367,0.539,-0.789,69.443
-0.363,0.539,-0.785,69.454
-0.355,0.543,-0.785,69.465
-0.359,0.543,-0.793,69.476
-0.355,0.539,-0.793,69.487
-0.355,0.547,-0.789,69.498
-0.359,0.547,-0.789,69.509
-0.355,0.547,-0.785,69.52
-0.348,0.551,-0.789,69.531
-0.355,0.551,-0.789,69.542
-0.355,0.547,-0.793,69.553
-0.355,0.551,-0.789,69.564
-0.359,0.555,-0.789,69.575
-0.355,0.555,-0.789,69.586
-0.352,0.547,-0.789,69.597
-0.355,0.547,-0.789,69.608
-0.355,0.551,-0.793,69.619
-0.352,0.555,-0.793,69.63
-0.348,0.547,-0.793,69.641
-0.348,0.547,-0.793,69.652
-0.352,0.547,-0.789,69.663
-0.355,0.547,-0.789,69.674
-0.352,0.547,-0.789,69.685
-0.355,0.543,-0.793,69.696
-0.352,0.547,-0.793,69.707
-0.359,0.547,-0.797,69.718
-0.359,0.543,-0.793,69.729
-0.355,0.547,-0.785,69.74
-0.359,0.551,-0.781,69.751
-0.355,0.547,-0.781,69.762
-0.352,0.543,-0.785,69.773
-0.352,0.547,-0.793,69.784
-0.348,0.547,-0.793,69.795
-0.344,0.559,-0.793,69.806
-0.34,0.551,-0.789,69.817
-0.344,0.547,-0.793,69.828
-0.344,0.551,-0.789,69.839
-0.336,0.555,-0.785,69.85
-0.34,0.551,-0.785,69.861
-0.355,0.547,-0.793,69.872
-0.363,0.547,-0.789,69.883
-0.359,0.547,-0.785,69.894
-0.367,0.547,-0.785,69.905
-0.379,0.547,-0.785,69.916
-0.379,0.551,-0.789,69.927
-0.363,0.547,-0.789,69.938
-0.348,0.543,-0.793,69.949
-0.336,0.551,-0.789,69.96
-0.328,0.555,-0.797,69.971
-0.324,0.555,-0.793,69.982
-0.332,0.555,-0.789,69.993
-0.336,0.555,-0.793,70.004
-0.344,0.555,-0.793,70.015
-0.352,0.551,-0.789,70.026
-0.359,0.547,-0.789,70.037
-0.371,0.547,-0.789,70.048
-0.375,0.551,-0.789,70.059
-0.371,0.551,-0.785,70.07
-0.363,0.551,-0.785,70.081
-0.359,0.543,-0.785,70.092
-0.359,0.539,-0.793,70.103
-0.355,0.543,-0.793,70.114
-0.359,0.547,-0.789,70.125
-0.352,0.547,-0.785,70.136
-0.348,0.547,-0.785,70.147
-0.348,0.551,-0.789,70.158
-0.348,0.555,-0.785,70.169
-0.352,0.555,-0.789,70.18
-0.359,0.559,-0.789,70.191
-0.355,0.555,-0.789,70.202
-0.359,0.551,-0.789,70.213
-0.359,0.547,-0.789,70.224
-0.352,0.547,-0.789,70.235
-0.348,0.547,-0.793,70.246
-0.348,0.547,-0.793,70.257
-0.348,0.551,-0.793,70.268
-0.344,0.551,-0.793,70.279
-0.348,0.555,-0.793,70.29
-0.344,0.559,-0.793,70.301
-0.348,0.551,-0.785,70.312
-0.352,0.551,-0.793,70.323
-0.359,0.551,-0.797,70.334
-0.359,0.547,-0.793,70.345
-0.355,0.547,-0.781,70.356
-0.352,0.543,-0.785,70.367
-0.355,0.543,-0.785,70.378
-0.355,0.543,-0.781,70.389
-0.355,0.543,-0.785,70.4
-0.359,0.547,-0.793,70.411
-0.352,0.551,-0.793,70.422
-0.348,0.551,-0.793,70.433
-0.348,0.547,-0.793,70.444
-0.352,0.547,-0.793,70.455
-0.348,0.547,-0.785,70.466
-0.348,0.551,-0.789,70.477
-0.355,0.551,-0.789,70.488
-0.367,0.551,-0.789,70.499
-0.359,0.551,-0.785,70.51
-0.352,0.555,-0.777,70.521
-0.359,0.555,-0.777,70.532
-0.367,0.547,-0.789,70.543
-0.371,0.551,-0.797,70.554
-0.367,0.551,-0.793,70.565
-0.359,0.551,-0.793,70.576
-0.348,0.551,-0.789,70.587
-0.344,0.551,-0.793,70.598
-0.34,0.547,-0.789,70.609
-0.34,0.555,-0.793,70.62
-0.344,0.551,-0.789,70.631
-0.348,0.551,-0.793,70.642
-0.355,0.551,-0.793,70.653
-0.363,0.547,-0.793,70.664
-0.363,0.543,-0.793,70.675
-0.363,0.547,-0.785,70.686
-0.359,0.543,-0.785,70.697
-0.355,0.543,-0.789,70.708
-0.359,0.539,-0.797,70.719
-0.355,0.543,-0.793,70.73
-0.348,0.543,-0.789,70.741
-0.352,0.547,-0.793,70.752
-0.352,0.551,-0.793,70.763
-0.348,0.551,-0.789,70.774
-0.344,0.555,-0.789,70.785
-0.348,0.566,-0.793,70.796
-0.359,0.555,-0.781,70.807
-0.359,0.547,-0.789,70.818
-0.352,0.551,-0.789,70.829
-0.355,0.555,-0.793,70.84
-0.352,0.547,-0.793,70.851
-0.348,0.543,-0.789,70.862
-0.348,0.547,-0.789,70.873
-0.344,0.551,-0.793,70.884
-0.348,0.551,-0.793,70.895
-0.348,0.551,-0.789,70.906
-0.348,0.555,-0.789,70.917
-0.352,0.555,-0.789,70.928
-0.355,0.547,-0.789,70.939
-0.359,0.547,-0.789,70.95
-0.352,0.547,-0.793,70.961
-0.344,0.543,-0.793,70.972
-0.344,0.543,-0.793,70.983
-0.352,0.543,-0.789,70.994
-0.359,0.551,-0.789,71.005
-0.359,0.547,-0.793,71.016
-0.359,0.543,-0.789,71.027
-0.359,0.551,-0.789,71.038
-0.352,0.551,-0.789,71.049
-0.348,0.547,-0.789,71.06
-0.344,0.551,-0.785,71.071
-0.352,0.551,-0.789,71.082
-0.359,0.547,-0.789,71.093
-0.352,0.543,-0.793,71.104
-0.352,0.547,-0.789,71.115
-0.359,0.547,-0.789,71.126
-0.359,0.543,-0.789,71.137
-0.363,0.547,-0.797,71.148
-0.355,0.551,-0.793,71.159
-0.348,0.555,-0.797,71.17
-0.34,0.555,-0.797,71.181
-0.34,0.551,-0.793,71.192
-0.34,0.551,-0.789,71.203
-0.336,0.547,-0.789,71.214
-0.348,0.551,-0.793,71.225
-0.352,0.555,-0.793,71.236
-0.348,0.555,-0.793,71.247
-0.359,0.547,-0.789,71.258
-0.371,0.547,-0.789,71.269
-0.371,0.547,-0.789,71.28
-0.359,0.551,-0.789,71.291
-0.355,0.543,-0.793,71.302
-0.355,0.543,-0.797,71.313
-0.355,0.547,-0.793,71.324
-0.359,0.551,-0.793,71.335
-0.355,0.555,-0.789,71.346
-0.355,0.551,-0.789,71.357
-0.348,0.555,-0.785,71.368
-0.348,0.555,-0.785,71.379
-0.355,0.555,-0.781,71.39
-0.355,0.555,-0.789,71.401
-0.355,0.551,-0.793,71.412
-0.359,0.551,-0.793,71.423
-0.359,0.547,-0.789,71.434
-0.359,0.547,-0.789,71.445
-0.352,0.543,-0.789,71.456
-0.344,0.547,-0.793,71.467
-0.344,0.551,-0.789,71.478
-0.344,0.555,-0.793,71.489
-0.348,0.555,-0.789,71.5
-0.352,0.547,-0.789,71.511
-0.352,0.551,-0.793,71.522
-0.352,0.547,-0.793,71.533
-0.359,0.547,-0.793,71.544
-0.352,0.547,-0.789,71.555
-0.352,0.547,-0.789,71.566
-0.359,0.551,-0.793,71.577
-0.355,0.547,-0.789,71.588
-0.355,0.547,-0.789,71.599
-0.348,0.547,-0.785,71.61
-0.355,0.543,-0.785,71.621
-0.359,0.547,-0.793,71.632
-0.352,0.547,-0.797,71.643
-0.355,0.551,-0.801,71.654
-0.348,0.547,-0.801,71.665
-0.344,0.547,-0.793,71.676
-0.344,0.543,-0.793,71.687
-0.344,0.551,-0.793,71.698
-0.344,0.547,-0.785,71.709
-0.348,0.543,-0.789,71.72
-0.359,0.543,-0.789,71.731
-0.359,0.547,-0.785,71.742
-0.355,0.551,-0.785,71.753
-0.363,0.555,-0.785,71.764
-0.367,0.551,-0.789,71.775
-0.363,0.563,-0.797,71.786
-0.359,0.551,-0.789,71.797
-0.34,0.555,-0.797,71.808
-0.336,0.555,-0.793,71.819
-0.34,0.555,-0.793,71.83
-0.344,0.551,-0.793,71.841
-0.344,0.551,-0.793,71.852
-0.348,0.555,-0.793,71.863
-0.352,0.551,-0.789,71.874
-0.359,0.551,-0.785,71.885
-0.363,0.551,-0.789,71.896
-0.359,0.547,-0.793,71.907
-0.363,0.547,-0.789,71.918
-0.363,0.543,-0.789,71.929
-0.355,0.543,-0.789,71.94
-0.355,0.539,-0.793,71.951
-0.355,0.547,-0.793,71.962
-0.359,0.547,-0.793,71.973
-0.363,0.551,-0.789,71.984
-0.359,0.551,-0.789,71.995
-0.352,0.559,-0.789,72.006
-0.352,0.563,-0.785,72.017
-0.348,0.555,-0.789,72.028
-0.344,0.547,-0.789,72.039
-0.352,0.547,-0.789,72.05
-0.352,0.547,-0.785,72.061
-0.359,0.551,-0.789,72.072
-0.355,0.547,-0.785,72.083
-0.352,0.547,-0.785,72.094
-0.348,0.547,-0.785,72.105
-0.348,0.551,-0.785,72.116
-0.352,0.547,-0.793,72.127
-0.348,0.547,-0.793,72.138
-0.352,0.547,-0.793,72.149
-0.352,0.551,-0.789,72.16
-0.355,0.547,-0.789,72.171
-0.355,0.551,-0.793,72.182
-0.359,0.551,-0.793,72.193
-0.359,0.555,-0.789,72.204
-0.355,0.551,-0.785,72.215
-0.355,0.551,-0.789,72.226
-0.359,0.547,-0.785,72.237
-0.355,0.547,-0.789,72.248
-0.355,0.547,-0.789,72.259
-0.355,0.543,-0.785,72.27
-0.355,0.559,-0.793,72.281
-0.363,0.547,-0.789,72.292
-0.363,0.551,-0.793,72.303
-0.352,0.551,-0.793,72.314
-0.352,0.551,-0.789,72.325
-0.355,0.551,-0.789,72.336
-0.352,0.551,-0.785,72.347
-0.344,0.555,-0.785,72.358
-0.355,0.555,-0.785,72.369
-0.363,0.551,-0.785,72.38
-0.363,0.551,-0.781,72.391
-0.363,0.555,-0.781,72.402
-0.371,0.555,-0.781,72.413
-0.375,0.547,-0.785,72.424
-0.375,0.547,-0.793,72.435
-0.363,0.547,-0.793,72.446
-0.34,0.551,-0.793,72.457
-0.336,0.551,-0.789,72.468
-0.34,0.555,-0.789,72.479
-0.344,0.551,-0.793,72.49
-0.344,0.547,-0.793,72.501
-0.352,0.555,-0.793,72.512
-0.359,0.555,-0.789,72.523
-0.359,0.555,-0.789,72.534
-0.363,0.547,-0.789,72.545
-0.367,0.551,-0.789,72.556
-0.367,0.543,-0.789,72.567
-0.371,0.543,-0.785,72.578
-0.367,0.547,-0.785,72.589
-0.363,0.543,-0.785,72.6
-0.367,0.543,-0.785,72.611
-0.363,0.551,-0.781,72.622
-0.355,0.555,-0.781,72.633
-0.355,0.547,-0.777,72.644
-0.359,0.551,-0.777,72.655
-0.355,0.555,-0.777,72.666
-0.359,0.555,-0.777,72.677
-0.355,0.559,-0.781,72.688
-0.359,0.555,-0.777,72.699
-0.359,0.555,-0.781,72.71
-0.359,0.555,-0.789,72.721
-0.363,0.551,-0.789,72.732
-0.359,0.547,-0.789,72.743
-0.359,0.547,-0.785,72.754
-0.355,0.547,-0.789,72.765
-0.348,0.559,-0.793,72.776
-0.348,0.555,-0.789,72.787
-0.352,0.559,-0.793,72.798
-0.363,0.555,-0.789,72.809
-0.371,0.555,-0.785,72.82
-0.363,0.551,-0.785,72.831
-0.363,0.551,-0.781,72.842
-0.363,0.551,-0.785,72.853
-0.359,0.543,-0.785,72.864
-0.352,0.551,-0.789,72.875
-0.352,0.555,-0.785,72.886
-0.352,0.555,-0.785,72.897
-0.355,0.551,-0.785,72.908
-0.359,0.555,-0.785,72.919
-0.359,0.551,-0.781,72.93
-0.363,0.551,-0.785,72.941
-0.367,0.555,-0.785,72.952
-0.363,0.551,-0.789,72.963
-0.363,0.551,-0.785,72.974
-0.352,0.563,-0.789,72.985
-0.352,0.555,-0.793,72.996
-0.352,0.555,-0.789,73.007
-0.348,0.555,-0.781,73.018
-0.352,0.555,-0.785,73.029
-0.363,0.555,-0.789,73.04
-0.367,0.555,-0.789,73.051
-0.355,0.555,-0.789,73.062
-0.363,0.547,-0.781,73.073
-0.367,0.543,-0.785,73.084
-0.371,0.547,-0.793,73.095
-0.367,0.551,-0.797,73.106
-0.355,0.555,-0.789,73.117
-0.34,0.555,-0.789,73.128
-0.34,0.555,-0.789,73.139
-0.34,0.555,-0.793,73.15
-0.34,0.551,-0.793,73.161
-0.344,0.555,-0.793,73.172
-0.348,0.555,-0.793,73.183
-0.355,0.551,-0.789,73.194
-0.367,0.555,-0.789,73.205
-0.375,0.555,-0.789,73.216
-0.375,0.551,-0.789,73.227
-0.367,0.547,-0.789,73.238
-0.367,0.543,-0.789,73.249
-0.363,0.543,-0.789,73.26
-0.359,0.555,-0.789,73.271
-0.363,0.551,-0.785,73.282
-0.363,0.555,-0.789,73.293
-0.359,0.555,-0.793,73.304
-0.352,0.555,-0.785,73.315
-0.348,0.555,-0.785,73.326
-0.352,0.555,-0.785,73.337
-0.355,0.555,-0.785,73.348
-0.363,0.555,-0.785,73.359
-0.359,0.551,-0.789,73.37
-0.352,0.555,-0.789,73.381
-0.348,0.551,-0.789,73.392
-0.348,0.543,-0.789,73.403
-0.344,0.543,-0.789,73.414
-0.355,0.543,-0.793,73.425
-0.355,0.543,-0.789,73.436
-0.359,0.547,-0.789,73.447
-0.363,0.551,-0.789,73.458
-0.363,0.555,-0.793,73.469
-0.355,0.547,-0.793,73.48
-0.355,0.555,-0.793,73.491
-0.359,0.555,-0.789,73.502
-0.359,0.551,-0.793,73.513
-0.352,0.555,-0.797,73.524
-0.355,0.555,-0.793,73.535
-0.352,0.551,-0.789,73.546
-0.355,0.547,-0.789,73.557
-0.355,0.551,-0.789,73.568
-0.359,0.551,-0.789,73.579
-0.359,0.547,-0.785,73.59
-0.359,0.547,-0.785,73.601
-0.355,0.547,-0.785,73.612
-0.355,0.547,-0.789,73.623
-0.352,0.551,-0.793,73.634
-0.348,0.551,-0.793,73.645
-0.34,0.555,-0.789,73.656
-0.344,0.547,-0.793,73.667
-0.355,0.547,-0.793,73.678
-0.352,0.547,-0.789,73.689
-0.359,0.555,-0.789,73.7
-0.367,0.551,-0.785,73.711
-0.367,0.551,-0.781,73.722
-0.355,0.547,-0.781,73.733
-0.363,0.547,-0.781,73.744
-0.371,0.547,-0.785,73.755
-0.363,0.559,-0.785,73.766
-0.359,0.551,-0.789,73.777
-0.352,0.551,-0.793,73.788
-0.344,0.555,-0.793,73.799
-0.344,0.551,-0.789,73.81
-0.344,0.551,-0.789,73.821
-0.348,0.551,-0.785,73.832
-0.352,0.551,-0.789,73.843
-0.352,0.559,-0.789,73.854
-0.359,0.559,-0.789,73.865
-0.367,0.551,-0.789,73.876
-0.367,0.547,-0.793,73.887
-0.363,0.547,-0.793,73.898
-0.367,0.543,-0.789,73.909
-0.363,0.543,-0.789,73.92
-0.367,0.547,-0.793,73.931
-0.371,0.551,-0.789,73.942
-0.371,0.551,-0.781,73.953
-0.363,0.551,-0.789,73.964
-0.359,0.551,-0.789,73.975
-0.355,0.551,-0.789,73.986
-0.344,0.555,-0.793,73.997
-0.344,0.555,-0.789,74.008
-0.352,0.555,-0.793,74.019
-0.359,0.551,-0.789,74.03
-0.363,0.555,-0.789,74.041
-0.363,0.547,-0.785,74.052
-0.363,0.547,-0.785,74.063
-0.363,0.547,-0.789,74.074
-0.352,0.547,-0.785,74.085
-0.348,0.547,-0.793,74.096
-0.352,0.551,-0.793,74.107
-0.359,0.555,-0.793,74.118
-0.352,0.555,-0.793,74.129
-0.348,0.551,-0.793,74.14
-0.348,0.555,-0.789,74.151
-0.348,0.551,-0.793,74.162
-0.352,0.551,-0.793,74.173
-0.355,0.551,-0.789,74.184
-0.359,0.547,-0.789,74.195
-0.355,0.543,-0.789,74.206
-0.363,0.543,-0.789,74.217
-0.363,0.551,-0.789,74.228
-0.359,0.547,-0.785,74.239
-0.359,0.547,-0.785,74.25
-0.352,0.555,-0.789,74.261
-0.352,0.547,-0.781,74.272
-0.355,0.551,-0.781,74.283
-0.359,0.555,-0.785,74.294
-0.363,0.555,-0.785,74.305
-0.355,0.547,-0.789,74.316
-0.355,0.547,-0.785,74.327
-0.355,0.555,-0.789,74.338
-0.359,0.547,-0.785,74.349
-0.355,0.547,-0.785,74.36
-0.348,0.555,-0.781,74.371
-0.344,0.563,-0.777,74.382
-0.355,0.566,-0.781,74.393
-0.363,0.578,-0.781,74.404
-0.359,0.59,-0.793,74.415
-0.367,0.586,-0.797,74.426
-0.375,0.59,-0.797,74.437
-0.375,0.586,-0.813,74.448
-0.375,0.574,-0.832,74.459
-0.379,0.57,-0.844,74.47
-0.398,0.574,-0.852,74.481
-0.422,0.582,-0.848,74.492
-0.441,0.598,-0.828,74.503
-0.449,0.625,-0.801,74.514
-0.449,0.648,-0.766,74.525
-0.426,0.668,-0.734,74.536
-0.395,0.688,-0.715,74.547
-0.383,0.695,-0.699,74.558
-0.379,0.699,-0.691,74.569
-0.375,0.715,-0.68,74.58
-0.359,0.746,-0.684,74.591
-0.355,0.785,-0.699,74.602
-0.363,0.813,-0.727,74.613
-0.363,0.816,-0.758,74.624
-0.355,0.809,-0.777,74.635
-0.352,0.809,-0.793,74.646
-0.352,0.793,-0.789,74.657
-0.352,0.77,-0.793,74.668
-0.367,0.734,-0.801,74.679
-0.395,0.699,-0.801,74.69
-0.426,0.664,-0.801,74.701
-0.449,0.625,-0.797,74.712
-0.453,0.582,-0.789,74.723
-0.434,0.543,-0.777,74.734
-0.398,0.52,-0.75,74.745
-0.383,0.508,-0.723,74.756
-0.371,0.445,-0.699,74.767
-0.344,0.367,-0.711,74.778
-0.328,0.289,-0.723,74.789
-0.336,0.227,-0.738,74.8
-0.332,0.156,-0.75,74.811
-0.316,0.082,-0.762,74.822
-0.328,0.008,-0.762,74.833
-0.336,-0.059,-0.75,74.844
-0.324,-0.086,-0.738,74.855
-0.289,-0.066,-0.723,74.866
-0.238,-0.035,-0.699,74.877
-0.18,-0.023,-0.691,74.888
-0.133,-0.027,-0.707,74.899
-0.102,-0.043,-0.727,74.91
-0.082,-0.059,-0.746,74.921
-0.063,-0.074,-0.773,74.932
-0.039,-0.105,-0.789,74.943
-0.012,-0.145,-0.805,74.954
